City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
298,huarmey,-10.0681,-78.1522,294.9,82,83,3.56,PE,1714440955
299,pangody,65.85,74.4859,263.21,89,98,5.43,RU,1714440955
300,kendari,-3.945,122.4989,297.83,94,100,0.58,ID,1714440955
301,troy,42.6056,-83.1499,291.95,91,100,4.12,US,1714440694
302,mezhdurechenskiy,59.6,65.9333,272.46,50,100,2.41,RU,1714440955
303,saint louis,38.6334,-90.4001,293.88,72,100,1.79,US,1714440700
304,chui,-33.6971,-53.4616,291.35,94,98,7.59,UY,1714440956
305,karema,-6.8205,30.4389,293.73,83,96,3.02,TZ,1714440956
306,kailua-kona,19.6406,-155.9956,301.13,78,75,4.63,US,1714440956
307,taoudenni,22.6783,-3.9836,297.74,14,100,5.74,ML,1714440956
308,ain sukhna,29.6002,32.3167,290.57,73,0,4.26,EG,1714440956
309,qingyang,37.4958,121.2581,286.06,48,90,6.69,CN,1714440956
310,carloforte,39.145,8.3058,287.42,80,0,3.31,IT,1714440956
311,palapye,-22.546,27.1251,286.41,56,0,0.64,BW,1714440956
312,palikir - national government center,6.9248,158.1611,303.62,74,100,5.66,FM,1714440957
313,paks,46.6265,18.8596,286.41,69,1,3.09,HU,1714440957
314,saucillo,28.0167,-105.2833,297.53,10,0,3.03,MX,1714440957
315,vostochnyy,55.8167,37.8667,285.02,53,62,2.5,RU,1714440957
316,sibu,2.3,111.8167,301.32,83,20,1.54,MY,1714440957
317,ouani,-12.1322,44.4258,300.06,82,98,4.95,KM,1714440957
318,salekhard,66.53,66.6019,266.15,88,100,5.36,RU,1714440957
319,saint-francois,46.4154,3.9054,283.51,94,100,2.57,FR,1714440957
320,zheshart,62.0731,49.5733,275.14,85,100,0.7,RU,1714440958
321,kiruna,67.8557,20.2251,271.66,100,100,0.0,SE,1714440958
322,freetown,8.484,-13.2299,300.3,88,68,1.41,SL,1714440958
323,atafu village,-8.5421,-172.5159,302.86,74,66,4.78,TK,1714440958
324,porto novo,6.4965,2.6036,303.05,87,100,2.31,BJ,1714440958
325,sao gabriel da cachoeira,-0.1303,-67.0892,296.92,98,100,1.1,BR,1714440958
326,flin flon,54.7682,-101.865,281.55,51,100,4.73,CA,1714440958
327,nkhotakota,-12.9274,34.2961,292.29,84,14,4.42,MW,1714440958
328,luwuk,-0.9516,122.7875,296.28,90,100,2.37,ID,1714440958
329,yalutorovsk,56.6536,66.3006,274.24,52,1,3.58,RU,1714440958
330,boyalik,41.2634,28.6314,286.66,98,100,2.99,TR,1714440958
331,mount isa,-20.7333,139.5,301.02,44,100,4.63,AU,1714440959
332,turuntayevo,52.2,107.6167,282.2,34,99,1.74,RU,1714440959
333,agat village,13.3886,144.6585,304.67,72,40,6.69,GU,1714440959
334,segezha,63.7415,34.3222,276.37,100,100,2.43,RU,1714440959
335,arkhangel'sk,64.5401,40.5433,274.33,100,75,2.0,RU,1714440959
336,tangalle,6.024,80.7911,300.24,84,100,2.81,LK,1714440959
337,cannonvale,-20.2833,148.7,297.36,75,96,5.63,AU,1714440959
338,ariquemes,-9.9133,-63.0408,299.46,85,100,0.63,BR,1714440959
339,athens,37.9795,23.7162,289.39,70,1,3.13,GR,1714440957
340,tamanrasset,22.785,5.5228,298.1,27,20,6.17,DZ,1714440959
341,maloye ganyushkino,46.6,49.2667,288.13,46,22,2.77,KZ,1714440960
342,yen vinh,18.6667,105.6667,312.32,26,0,8.4,VN,1714440960
343,fortuna,40.5982,-124.1573,285.92,70,40,5.66,US,1714440960
344,victoria,22.2855,114.1577,303.18,88,69,1.79,HK,1714440916
345,arraial do cabo,-22.9661,-42.0278,297.83,90,0,3.71,BR,1714440960
346,shahrak,34.1074,64.3052,272.28,55,3,1.68,AF,1714440960
347,kaedi,16.1465,-13.5047,305.33,24,15,8.21,MR,1714440960
348,novyy urengoy,66.0833,76.6333,261.13,89,99,5.05,RU,1714440960
349,piti village,13.4626,144.6933,304.64,71,40,6.69,GU,1714440960
350,tolanaro,-25.0319,46.9987,296.19,78,40,9.77,MG,1714440960
351,gebeit,21.0667,36.3167,296.13,66,0,2.35,SD,1714440961
352,ventspils,57.3894,21.5606,281.11,100,94,0.51,LV,1714440961
353,dunedin,-45.8742,170.5036,288.04,65,50,1.34,NZ,1714440671
354,lautoka,-17.6167,177.4667,306.07,62,40,6.17,FJ,1714440961
355,bonthe,7.5264,-12.505,300.81,88,4,2.4,SL,1714440961
356,kyzylorda,44.8528,65.5092,284.16,58,0,3.0,KZ,1714440961
357,bealanana,-14.55,48.7333,291.44,99,100,1.73,MG,1714440961
358,yarmouth,41.7057,-70.2286,284.34,79,0,1.34,US,1714440961
359,hobyo,5.3505,48.5268,301.98,77,21,3.5,SO,1714440961
360,ola,59.5833,151.2833,272.67,99,99,1.48,RU,1714440961
361,an nuhud,12.7,28.4333,299.43,10,2,6.39,SD,1714440962
362,harstad,68.799,16.5293,277.81,76,94,4.92,NO,1714440962
363,bardai,11.65,7.2333,299.27,12,99,3.03,NG,1714440962
364,kenora,49.8167,-94.4337,274.69,86,100,3.6,CA,1714440881
365,roma,43.2128,-75.4557,290.86,75,0,3.6,US,1714441065
366,meldorf,54.0918,9.0687,287.27,72,100,4.57,DE,1714441066
367,walvis bay,-22.9575,14.5053,293.68,52,0,3.6,NA,1714441066
368,praia da vitoria,38.7333,-27.0667,287.29,88,40,1.71,PT,1714440962
369,san jose de jachal,-30.2406,-68.7469,295.31,15,0,15.54,AR,1714440962
370,cidreira,-30.1811,-50.2056,294.82,97,100,5.79,BR,1714441066
371,uturoa,-16.7333,-151.4333,300.14,72,100,10.03,PF,1714440963
372,daru,-9.0763,143.2092,300.51,89,100,7.49,PG,1714441066
373,batticaloa,7.7102,81.6924,301.9,78,100,1.03,LK,1714441066
374,pitimbu,-7.4706,-34.8086,298.48,74,45,4.49,BR,1714440963
375,broome,42.2506,-75.833,292.85,83,55,1.35,US,1714440963
376,singaraja,-8.112,115.0882,302.74,74,100,0.99,ID,1714440963
377,baykal'sk,51.5058,104.1469,282.9,52,99,0.53,RU,1714441067
378,morehead city,34.7229,-76.726,293.72,83,0,3.13,US,1714441067
379,cedeira,43.6797,-8.0209,286.94,70,100,8.23,ES,1714440964
380,kyzyl-mazhalyk,51.1333,90.6,283.1,31,90,2.68,RU,1714440964
381,chamical,-30.36,-66.314,293.53,72,3,1.0,AR,1714440964
382,el granada,37.5027,-122.4694,292.55,66,0,13.38,US,1714440873
383,ati,13.2154,18.3353,302.47,11,0,4.2,TD,1714441067
384,arar,30.9753,41.0381,293.16,60,75,3.09,SA,1714440964
385,nuuk,64.1835,-51.7216,274.49,93,100,15.95,GL,1714441063
386,wainwright,52.839,-110.8572,277.99,89,99,7.04,CA,1714441067
387,dryden,49.7833,-92.7503,273.31,93,100,4.63,CA,1714441067
388,richards bay,-28.783,32.0377,291.62,80,0,5.16,ZA,1714441068
389,islampur,26.2667,88.2,300.86,31,0,4.71,IN,1714440965
390,la plata,-34.9215,-57.9545,291.5,96,100,3.4,AR,1714440965
391,ugoofaaru,5.6667,73.0,302.29,76,100,4.02,MV,1714440965
392,andergrove,-21.0833,149.1833,297.08,78,11,7.83,AU,1714441068
393,phibun mangsahan,15.2447,105.2291,307.14,37,2,6.65,TH,1714441068
394,kapuskasing,49.4169,-82.4331,275.2,87,100,2.06,CA,1714440782
395,pyu,18.4833,96.4333,306.24,51,4,4.04,MM,1714440772
396,ocean city,39.2776,-74.5746,294.29,80,97,1.34,US,1714441068
397,valguarnera caropepe,37.4955,14.3888,287.01,69,58,2.52,IT,1714440965
398,nykarleby,63.5228,22.5307,276.49,98,100,2.43,FI,1714440966
399,sakaiminato,35.55,133.2333,291.14,100,75,3.6,JP,1714440966
400,boca suno,-0.7167,-77.1333,296.24,97,97,0.5,EC,1714440966
401,iqaluit,63.7506,-68.5145,264.0,73,75,2.57,CA,1714441069
402,lamu,-2.2717,40.902,300.59,81,86,7.4,KE,1714440966
403,sinabang,2.4803,96.3801,300.73,85,100,2.02,ID,1714441069
404,amga,60.8953,131.9608,275.39,48,100,1.05,RU,1714441069
405,grand-lahou,5.1367,-5.0242,300.96,85,100,2.96,CI,1714441069
406,ringwood,41.1134,-74.2454,293.47,80,67,1.85,US,1714440966
407,bundaberg,-24.85,152.35,299.94,70,39,1.34,AU,1714440966
408,lerma,42.0261,-3.7598,276.46,76,2,1.54,ES,1714440966
409,markala,13.7021,-6.0659,303.47,28,13,5.26,ML,1714441069
410,joshimath,30.5667,79.5667,284.54,46,93,3.61,IN,1714441070
411,lethem,3.3803,-59.7968,301.93,64,100,3.25,GY,1714441070
412,tura,25.5198,90.2201,303.04,52,0,3.22,IN,1714441070
413,paita,-5.0892,-81.1144,295.52,80,72,3.99,PE,1714440967
414,mpika,-11.8343,31.4529,285.37,90,0,2.03,ZM,1714441070
415,sao jose da coroa grande,-8.8978,-35.1478,300.45,74,100,4.12,BR,1714440967
416,ujae,8.9322,165.7642,300.87,74,52,8.58,MH,1714441070
417,togur,58.3631,82.8265,269.34,64,100,6.71,RU,1714440967
418,itoman,26.1247,127.6694,300.42,83,75,2.57,JP,1714440968
419,koz'modem'yansk,56.3367,46.5711,279.82,95,22,2.2,RU,1714440968
420,barcelos,41.5388,-8.6151,286.95,87,100,1.94,PT,1714441070
421,svetlyy,54.675,20.1347,286.13,96,100,1.98,RU,1714441071
422,curup,-3.4667,102.5333,300.85,67,52,1.47,ID,1714441071
423,strezhevoy,60.7333,77.5889,264.8,84,79,6.26,RU,1714440968
424,newtown trim,53.5561,-6.77,283.01,96,100,3.01,IE,1714441071
425,gamboma,-1.8764,15.8644,296.76,85,39,1.15,CG,1714440968
426,khandyga,62.6667,135.6,271.4,78,69,1.84,RU,1714441071
427,port blair,11.6667,92.75,302.17,84,20,1.03,IN,1714441071
428,humberto de campos,-2.5983,-43.4611,297.63,95,84,0.54,BR,1714440969
429,chota,-6.55,-78.65,287.3,93,100,0.59,PE,1714441071
430,margate,51.3813,1.3862,284.76,85,23,4.21,GB,1714440969
431,melilla,35.2937,-2.9383,288.36,67,0,3.6,ES,1714440969
432,alice springs,-23.7,133.8833,293.9,24,6,4.63,AU,1714440969
433,port hueneme,34.1478,-119.1951,298.96,66,0,3.6,US,1714440969
434,ibarreta,-25.2144,-59.8585,304.59,49,90,5.44,AR,1714440969
435,tera,14.0078,0.7531,306.36,24,5,3.76,NE,1714440969
436,el calafate,-50.3408,-72.2768,275.17,92,100,3.16,AR,1714440969
437,arenapolis,-14.4503,-56.8461,296.74,83,96,1.86,BR,1714441072
438,gadzhiyevo,69.2551,33.3362,273.32,94,100,0.87,RU,1714440970
439,acarigua,9.5545,-69.1956,301.31,65,100,1.4,VE,1714440970
440,tumpat,6.1978,102.171,303.14,74,20,2.57,MY,1714441072
441,biltine,14.5333,20.9167,302.27,10,0,5.01,TD,1714440970
442,cockburn town,21.4612,-71.1419,297.93,75,100,10.88,TC,1714441073
443,uliastay,47.7417,96.8444,280.54,21,43,1.71,MN,1714440970
444,carutapera,-1.195,-46.02,297.88,95,96,1.96,BR,1714440970
445,ponta delgada,37.7333,-25.6667,288.55,67,75,2.06,PT,1714440970
446,holualoa,19.6228,-155.9522,299.06,78,75,4.63,US,1714440971
447,tanabe,33.7333,135.3667,294.71,88,75,0.51,JP,1714441073
448,ouallam,14.3188,2.0866,306.07,25,4,3.47,NE,1714441073
449,malesherbes,48.2957,2.4094,285.97,98,97,2.59,FR,1714440971
450,cuito,-12.3833,16.9333,284.96,73,24,1.53,AO,1714440971
451,antsiranana,-12.2787,49.2917,297.99,86,100,7.88,MG,1714441073
452,shingu,33.7333,135.9833,293.77,88,100,1.59,JP,1714441073
453,trairi,-3.2778,-39.2689,297.84,94,100,4.19,BR,1714440956
454,madalena,41.2162,-8.3345,286.18,86,100,1.13,PT,1714441074
455,linxia chengguanzhen,35.6003,103.2064,277.97,63,100,1.09,CN,1714441074
456,inirida,3.8653,-67.9239,296.22,100,100,0.53,CO,1714440877
457,ikalamavony,-21.15,46.5833,290.89,88,94,2.49,MG,1714440972
458,skeldon,5.8833,-57.1333,298.61,90,57,2.32,GY,1714441074
459,shimanovsk,52.0,127.7,284.05,42,11,2.63,RU,1714441074
460,ad dawadimi,24.5077,44.3924,290.79,56,52,5.75,SA,1714441074
461,locri,38.2414,16.2623,287.85,61,100,1.95,IT,1714441074
462,camana,-16.6228,-72.7111,293.51,86,18,2.43,PE,1714441074
463,kristiansund,63.1115,7.732,282.51,71,100,2.06,NO,1714440973
464,st. john's,47.5649,-52.7093,279.35,98,100,4.12,CA,1714440973
465,la'ie,21.6477,-157.9253,302.13,72,100,2.68,US,1714440973
466,salem,11.65,78.1667,301.84,71,76,0.73,IN,1714441075
467,neryungri,56.6709,124.6491,273.81,77,100,3.3,RU,1714440974
468,san julian,21.0167,-102.1667,294.29,10,12,3.43,MX,1714441075
469,mata-utu,-13.2816,-176.1745,302.67,75,22,2.98,WF,1714441075
470,itamaraca,-7.7478,-34.8256,302.18,78,97,3.62,BR,1714441075
471,vadso,70.0744,29.7487,275.24,80,100,2.57,NO,1714441075
472,al kharijah,25.4514,30.5464,293.87,26,12,3.65,EG,1714440974
473,byron bay,-28.65,153.6167,296.32,63,55,1.8,AU,1714441075
474,nova sintra,14.8667,-24.7167,296.73,82,65,9.82,CV,1714440974
475,kroya,-7.6331,109.2461,301.58,79,100,3.02,ID,1714441076
476,khovd,48.0056,91.6419,285.08,11,27,4.35,MN,1714441076
477,mohr,54.3528,9.7167,287.2,73,100,3.6,DE,1714441076
478,las tablas,7.7667,-80.2833,298.25,99,68,1.36,PA,1714440820
479,espumoso,-28.7247,-52.8497,294.91,90,0,2.65,BR,1714441076
480,klaksvik,62.2266,-6.589,277.66,86,9,4.49,FO,1714441076
481,egilsstadir,65.2653,-14.3948,275.1,100,100,6.17,IS,1714440975
482,wynyard,-41.0,145.7167,287.7,64,12,1.79,AU,1714441076
483,hammelburg,50.1167,9.9,283.66,92,100,2.07,DE,1714441076
484,sisimiut,66.9395,-53.6735,271.17,97,100,4.67,GL,1714440975
485,robbah,33.2797,6.9098,294.95,58,100,6.33,DZ,1714441077
486,nador,35.174,-2.9287,288.29,67,0,3.6,MA,1714441077
487,castillos,-34.1667,-53.8333,290.37,95,94,6.45,UY,1714440976
488,maridi,4.9158,29.4742,293.23,89,0,1.3,SS,1714440976
489,vernon,50.2581,-119.2691,282.93,55,82,2.24,CA,1714441077
490,bandar lampung,-5.4254,105.258,299.6,90,100,1.08,ID,1714441077
491,milton,34.1322,-84.3007,295.2,77,100,2.59,US,1714440841
492,cascais,38.6979,-9.4215,287.88,80,100,9.39,PT,1714440976
493,abilene,32.4487,-99.7331,301.27,44,0,6.17,US,1714440976
494,peniche,39.3558,-9.3811,287.1,83,96,4.09,PT,1714441078
495,puerto aysen,-45.4,-72.7,277.87,100,100,2.06,CL,1714441078
496,burang,30.25,81.1667,268.91,74,49,1.8,CN,1714440977
497,tofol,5.3248,163.0078,304.03,74,75,7.72,FM,1714440977
498,kulhudhuffushi,6.6221,73.07,302.28,77,100,4.37,MV,1714441078
499,midvagur,62.0511,-7.1939,277.61,93,49,1.03,FO,1714441078
500,rexburg,43.826,-111.7897,282.88,43,81,9.63,US,1714440793
501,acarau,-2.8856,-40.12,298.93,89,100,4.48,BR,1714441078
502,imuris,30.7833,-110.8667,296.85,17,0,2.96,MX,1714441078
503,conceicao da barra,-18.5933,-39.7322,297.44,93,0,1.84,BR,1714440903
504,alta,69.9689,23.2717,273.74,80,9,2.06,NO,1714440977
505,misratah,32.3754,15.0925,292.21,79,54,3.76,LY,1714440882
506,kankanhalli,12.55,77.4167,300.27,44,100,1.27,IN,1714440978
507,selkirk,50.1436,-96.8845,278.23,75,91,0.89,CA,1714440978
508,turpan,42.9333,89.1667,295.67,7,1,2.18,CN,1714441079
509,wanning,18.8003,110.3967,304.39,65,1,7.15,CN,1714441079
510,slavyanka,42.8633,131.3847,279.21,76,100,0.53,RU,1714441079
511,mbanza-ngungu,-5.25,14.8667,293.98,80,99,1.14,CD,1714441079
512,floresti,47.8933,28.3014,282.98,77,0,3.1,MD,1714440978
513,scottburgh,-30.2867,30.7532,292.61,66,2,3.1,ZA,1714441079
514,umba,66.6871,34.3429,270.24,95,100,3.93,RU,1714441080
515,arno,60.1167,18.6333,278.59,83,0,3.55,SE,1714441080
516,uruzgan,32.8333,66.0,281.6,46,63,1.41,AF,1714441080
517,taltal,-25.4,-70.4833,292.32,70,7,2.22,CL,1714441080
518,balqash,46.8481,74.995,288.76,63,59,3.92,KZ,1714441080
519,faya-largeau,17.9257,19.1043,304.14,9,0,3.77,TD,1714441080
520,douz,33.4663,9.0203,296.94,51,100,3.38,TN,1714441080
521,darwin,-12.4611,130.8418,304.76,58,0,7.72,AU,1714440979
522,newman,37.3138,-121.0208,298.28,38,0,8.05,US,1714441080
523,suwayr,30.1171,40.3893,294.67,66,62,7.63,SA,1714441080
524,lazaro cardenas,17.9583,-102.2,297.73,82,58,1.65,MX,1714441080
525,susuman,62.7833,148.1667,267.58,92,100,2.68,RU,1714440980
526,port moresby,-9.4431,147.1797,303.83,70,40,3.09,PG,1714441081
527,berezovyy,51.6667,135.7,284.61,39,100,1.62,RU,1714440980
528,yamrat,10.1116,9.826,300.75,18,100,1.52,NG,1714440980
529,leua,48.2156,18.6071,287.31,80,22,4.0,SK,1714440980
530,kerikeri,-35.2268,173.9474,291.99,83,42,2.54,NZ,1714440980
531,yoichi,43.2039,140.7703,284.8,65,100,2.95,JP,1714440980
532,regina,50.4501,-104.6178,290.14,35,20,5.66,CA,1714440964
533,buta,2.7858,24.73,295.11,100,100,0.88,CD,1714441081
534,pudasjarvi,65.3833,26.9167,274.75,100,100,1.8,FI,1714441081
535,ebon,4.582,168.6964,301.27,82,63,8.39,MH,1714440981
536,ayr,55.4627,-4.6339,282.21,87,75,4.63,GB,1714440981
537,loreto,22.2667,-101.9667,294.61,7,50,4.26,MX,1714440981
538,"poblacion, san felipe",14.5665,121.0308,307.64,65,20,4.12,PH,1714441082
539,coahuayana de hidalgo,18.7,-103.6583,294.81,87,98,0.71,MX,1714440981
540,bakchar,57.0186,82.0711,270.49,49,100,4.27,RU,1714440981
541,masuda,34.6667,131.85,290.3,94,75,2.06,JP,1714440981
542,sovetskiy,61.3614,63.5842,266.42,96,36,0.89,RU,1714440981
543,armidale,-30.5167,151.65,292.14,39,100,2.17,AU,1714440981
544,jiazi,22.8779,116.067,300.47,86,34,7.05,CN,1714440867
545,kurumkan,54.3,110.3,282.66,64,85,1.34,RU,1714441082
546,carnot,4.9409,15.8665,296.36,82,100,0.55,CF,1714441082
547,punta del este,-34.9667,-54.95,291.46,93,75,2.57,UY,1714441083
548,buka,40.8108,69.1986,288.32,58,98,5.42,UZ,1714440982
549,cabo san lucas,22.8909,-109.9124,300.76,31,0,5.14,MX,1714441063
550,rosetta,31.4044,30.4164,291.52,87,7,5.73,EG,1714441083
551,smithers,54.7804,-127.1743,280.33,65,75,3.09,CA,1714440909
552,mityana,0.4175,32.0228,290.41,99,82,0.72,UG,1714441083
553,namdrik,5.5994,168.1028,301.41,78,98,8.03,MH,1714440982
554,dulce grande,23.0,-102.1667,299.38,6,0,3.37,MX,1714441083
555,sitia,35.2,26.0986,292.03,83,39,11.19,GR,1714441083
556,lastrup,52.7833,7.85,288.55,78,92,2.71,DE,1714440983
557,bishkul,54.7803,69.1033,275.34,51,40,5.0,KZ,1714441083
558,skiathos,39.1623,23.4909,287.02,67,4,3.13,GR,1714440983
559,poso,-1.3959,120.7524,301.68,77,100,0.84,ID,1714441084
560,charters towers,-20.1,146.2667,300.86,43,0,5.19,AU,1714440983
561,port saint john's,-31.6229,29.5448,295.0,72,13,3.11,ZA,1714440983
562,hasaki,35.7333,140.8333,296.09,86,100,5.96,JP,1714440983
563,luga,58.7372,29.8453,286.42,88,100,3.85,RU,1714440984
564,tual,-5.6667,132.75,301.85,79,52,7.09,ID,1714441084
565,abepura,-2.6333,140.5833,303.6,70,20,2.57,ID,1714440984
566,tazacorte,28.629,-17.9293,291.69,72,20,7.2,ES,1714440984
567,oamaru,-45.0784,170.9801,289.98,48,2,3.17,NZ,1714440984
568,robit,12.0167,39.6333,294.65,59,96,1.74,ET,1714440984
569,kalmunai,7.4167,81.8167,301.81,78,100,1.17,LK,1714441085
570,isangel,-19.55,169.2667,301.21,69,40,2.06,VU,1714440984
571,usogorsk,63.4106,48.6872,272.41,90,100,0.71,RU,1714441085
572,andreapol',56.6513,32.2664,284.13,72,97,3.74,RU,1714441085
573,cervera,41.67,1.2721,284.36,99,100,1.56,ES,1714441085
574,pandan,14.0453,124.1694,304.09,62,4,1.77,PH,1714441085
575,mendi,-6.1761,143.6513,292.44,89,100,1.32,PG,1714440985
576,patigi,8.7333,5.75,301.6,67,90,2.0,NG,1714441085
577,santiago de cao,-7.9589,-79.2392,292.22,88,75,4.63,PE,1714441086
578,puerto baquerizo moreno,-0.9,-89.6,298.03,83,29,1.85,EC,1714441086
579,keflavik,64.0049,-22.5624,276.1,87,0,5.66,IS,1714441086
580,navoloki,57.4657,41.9634,282.34,82,100,2.53,RU,1714440985
581,kill devil hills,36.0307,-75.676,294.15,80,0,4.63,US,1714440985
582,markivka,49.5229,39.5705,281.93,89,12,5.85,UA,1714441086
583,berdigestyakh,62.0989,126.6992,271.21,78,11,3.79,RU,1714440985
584,novodvinsk,64.4165,40.8122,274.14,100,100,2.01,RU,1714441018
585,tselinnoye,53.0833,85.6667,277.8,63,100,5.28,RU,1714441086
586,north bay,46.3168,-79.4663,279.16,93,100,10.8,CA,1714440986
587,sur,22.5667,59.5289,301.82,56,0,3.23,OM,1714441086
588,bandar seri begawan,4.9403,114.9481,302.14,94,75,1.54,BN,1714440986
589,xilin hot,43.9667,116.0333,286.99,18,0,7.91,CN,1714440986
590,khanpur mahar,27.8436,69.4137,298.42,8,0,3.13,PK,1714440986
591,ust'-ilimsk,58.0006,102.6619,275.62,97,100,4.47,RU,1714441087
592,pindi bhattian,31.8978,73.273,294.28,44,0,3.06,PK,1714441087
593,vetapalem,15.7833,80.3167,303.45,72,44,5.72,IN,1714440986
594,silifke,36.3778,33.9344,296.15,65,98,5.35,TR,1714441087
595,jayapura,-2.5333,140.7,303.81,65,99,1.03,ID,1714441087
596,pacific grove,36.6177,-121.9166,290.49,72,0,10.73,US,1714441087
597,cole harbour,44.6724,-63.4751,278.86,78,60,4.92,CA,1714440987
598,hami,42.8,93.45,290.47,9,0,2.68,CN,1714440987
599,kotka,60.4664,26.9458,283.74,94,100,4.5,FI,1714441087
600,yukhnov,54.7444,35.2297,283.92,77,69,2.18,RU,1714441088
